Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig	Gene_base
xpaC.47	4000.72324917278	0.316204710904483	0.0874847824002684	3.61439672396685	0.000301047787252972	0.0113945255405395	1	xpaC
yoaF.2799	6040.1209792404	0.312635344367656	0.0981298288729242	3.18593589694843	0.00144286563324623	0.0395311543428339	1	yoaF
yeaA.981	10645.2599556906	0.31057133622848	0.0867048175810774	3.58193863839303	0.000341053910468025	0.0123617591107775	1	yeaA
ytxG.4520	6874.88484963728	-0.291535274183766	0.0883571643313289	-3.29950917268625	0.000968540622665211	0.0285686085733731	1	ytxG
yqhQ.3686	6549.35565491372	-0.283735302611356	0.0889683901250129	-3.18916979629134	0.00142682042940078	0.0394432537863041	1	yqhQ
ybcC_ybcF.308	951.997364999028	-2.10501054514498	0.875181541987275	-2.40522730902794	0.0161624091427207	0.240604540094433	0	ybcC_ybcF
ybcH.311	2119.51607646113	-2.0718923737576	0.838519382544534	-2.47089383607368	0.0134775823111251	0.21010327043738	0	ybcH
ybcF_ybcH.310	966.803033380803	-1.98240962132117	0.809762275163899	-2.44813778330179	0.0143596731323267	0.220130186333195	0	ybcF_ybcH
ybcF.309	3331.07767898524	-1.95188312937778	0.814085827126214	-2.39763801842378	0.016501163105224	0.240604540094433	0	ybcF
ybcH_ybcI.312	1133.23283963837	-1.94653815238891	0.83851997519379	-2.32139747409004	0.0202654017427537	0.266505069770312	0	ybcH_ybcI
ybcC.307	10199.5058042204	-1.91645609837835	0.848812205251365	-2.25780930872785	0.0239575506234667	0.284629011157131	0	ybcC
ybcI.313	3775.86196318501	-1.84595638997966	0.795746836417853	-2.31977848418404	0.0203528635807251	0.266505069770312	0	ybcI
ribE.3512	5138.30488446658	-1.78100350791968	0.591873117400496	-3.0090968073391	0.00262025610147682	0.0633154539322957	0	ribE
ndhF_ybcC.306	408.498213577994	-1.69538418450833	0.915441730414209	-1.85198481583445	0.0640280033422999	0.499722208567548	0	ndhF_ybcC
ndhF.305	2408.7120995495	-1.60895861145024	0.878244927097029	-1.8320158327228	0.0669490617916028	0.511245042502211	0	ndhF
ribD.3513	6624.95098898323	-1.58597922028888	0.536540747658993	-2.95593433902037	0.00311723445519015	0.0709170838555758	0	ribD
S881.3514	421.785082217769	-1.02600651642867	0.4790265401502	-2.14185735117509	0.0322049627076627	0.344634837793568	0	S881
sboA.5651	6828.2565119167	0.972936385802495	0.42526500370029	2.28783553157875	0.0221471007913101	0.273766329723796	0	sboA
sboX.5652	9218.94351169599	0.964313718425947	0.422656780124995	2.2815527013213	0.0225157619012807	0.274186316323546	0	sboX
licH.5823	140.320472743743	-0.942666552440647	0.406264706458695	-2.32032597824613	0.0203232498200663	0.266505069770312	0	licH
fswA.3515	305.765509023313	-0.918637169907478	0.30588084783246	-3.00325167926382	0.00267111433786937	0.0641817754104905	0	fswA
frlD.4929	235.179201010087	-0.889262791808927	0.297708188509768	-2.98702832548977	0.00281703620395782	0.0649563178740897	0	frlD
ydhB.881	530.924575086945	-0.879424764902874	0.574857324688308	-1.52981396797841	0.12606278316543	0.652964473330851	0	ydhB
albB.5654	9243.53944181201	0.861800914082313	0.461684735475466	1.86664372430418	0.0619513573136982	0.489565785028226	0	albB
licC.5826	112.196781637842	-0.842240396640592	0.366017468583417	-2.30109344207063	0.0213863499377749	0.268347629591919	0	licC
albA.5653	45287.2530480788	0.841107291866078	0.402332881763158	2.09057556563625	0.0365661279921572	0.367278316845331	0	albA
narG.5643	2466.7494628742	0.838935219907368	1.05528948390683	0.794981123853821	0.426624482450614	0.90439795315992	0	narG
alsD_alsS.5443	1858.07506972214	-0.823144384870034	0.655781019849064	-1.25521227354139	0.209401711190011	0.767303676447915	0	alsD_alsS
pftB.4377	5726.49737940514	-0.798461651538038	0.632332447197347	-1.26272446570948	0.206688218371044	0.765497117748726	0	pftB
frlB.4933	7265.23182396656	-0.767763000701347	0.422175387396905	-1.81858778038981	0.0689743434861988	0.511245042502211	0	frlB
alsS.5444	16290.621308314	-0.766969643335539	0.666522400929802	-1.15070347563054	0.249854246173925	0.805671727281826	0	alsS
pftB_pftA.4378	1651.14754667042	-0.747408023125233	0.606066252696903	-1.23321174838457	0.217496773299601	0.773904907988682	0	pftB_pftA
frlN.4931	539.341125602503	-0.742590946221745	0.258651165288568	-2.87101334105054	0.00409158256452744	0.0862054119629748	0	frlN
frlM.4930	292.55066027676	-0.741280178347246	0.286496992607627	-2.58739252932567	0.00967053573566524	0.165627433926309	0	frlM
pftA.4379	4148.7505714098	-0.739358032239953	0.586100863746439	-1.26148599664889	0.207133802087606	0.765497117748726	0	pftA
albC.5655	11214.9310488696	0.714350581381532	0.406651870407779	1.75666370516187	0.0789751474456065	0.551922721609247	0	albC
alsD.5442	9348.69439356291	-0.713875920244471	0.658988557230939	-1.08329031272435	0.27867958377366	0.825424224238187	0	alsD
yoqM.3102	2042.31336182066	0.706443412532488	0.557370746212573	1.26745692581264	0.204991956132662	0.765497117748726	0	yoqM
albG.5659	1804.63297512484	0.693633110115814	0.552458465186844	1.25553892975687	0.209283185113848	0.767303676447915	0	albG
ybzH.314	768.589745001285	-0.650276376248302	0.225829980681166	-2.87949533665498	0.00398312188497871	0.0851790615102696	0	ybzH
frlO.4932	2065.85437406042	-0.648298066299447	0.495743890766899	-1.30772779730387	0.190965651523982	0.751606870600342	0	frlO
ydbD_dctB.695	132.164069073139	-0.643223823589353	0.210899275341122	-3.04991006986136	0.00228909898089453	0.0569213740772437	0	ydbD_dctB
yqxI.3902	10137.8895591994	0.631017155243466	0.227185877281158	2.77753689091571	0.00547726220420539	0.107459864437553	0	yqxI
yqxJ.3901	12415.0886646971	0.626898819283268	0.223887587894639	2.80006062496991	0.0051093009942823	0.102593804472044	0	yqxJ
albF.5658	3922.76268569526	0.620582747642622	0.562882457912934	1.10250859467824	0.270240624076166	0.821710570308357	0	albF
S450.1832	120.745540427175	-0.608198378991805	0.254168546138133	-2.39289396045594	0.0167160714576524	0.240722685603971	0	S450
yraL_yraK.4045	118.58650977391	-0.605714797727364	0.251014581482778	-2.41306618185017	0.015818946875765	0.237395213289989	0	yraL_yraK
pstS.3758	987.486020720142	-0.601439762231441	0.549996513122429	-1.0935337731815	0.274159508872484	0.822075478221132	0	pstS
