Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig	Gene_base
ylqD_rimM.2403	1474.72492487958	3.91164852106379	0.33587637179616	11.6460961518238	2.40213036875532e-31	2.26921248835086e-28	1	ylqD_rimM
trmD.2405	12294.1594615324	3.88079253738733	0.247159942324063	15.7015433038864	1.476069573903e-55	4.18318117244111e-52	1	trmD
rimM.2404	7650.09147335175	3.85850279074852	0.258249231097703	14.9410039842045	1.78268984209827e-50	2.52607150625325e-47	1	rimM
ribH.3510	6647.11969009232	-3.36342450649608	0.40700382063234	-8.26386470100085	1.41030454506218e-16	5.70971868672317e-14	1	ribH
ribBA.3511	11194.8354308513	-3.10673654958536	0.443499686035831	-7.0050479118814	2.4690132780001e-12	6.99718362985229e-10	1	ribBA
ylqD.2401	5178.84331880447	2.55473114763037	0.281400826139569	9.07861992687708	1.09960196212361e-19	5.19378660109718e-17	1	ylqD
ylqC.2399	12684.3186608855	-2.54552459910212	0.26153579290182	-9.73298748465262	2.18091822365198e-22	1.54518056145743e-19	1	ylqC
rpsP.2398	20812.7684291182	-2.43567384892052	0.256248391047151	-9.50512835989804	1.9980144735659e-21	1.13247460361715e-18	1	rpsP
ffh_rpsP.2397	5950.69869086978	-2.03586675385983	0.267546647072761	-7.60938989942253	2.7539279525337e-14	9.75578977185064e-12	1	ffh_rpsP
frxB.5980	1257.0659761797	1.90192713770442	0.382558278246913	4.97160104970168	6.64022389490368e-07	0.000171076313801428	1	frxB
S1367.5394	3397.82007586436	-1.65395878141557	0.234799859117848	-7.0441216942359	1.86634978978547e-12	5.87692811583557e-10	1	S1367
ypzK.3509	8119.88893389176	-1.63232338989814	0.329881146888022	-4.94821666923642	7.48965115239346e-07	0.000176880594715692	1	ypzK
frlB.4933	5925.14578532951	-1.61560849068627	0.374124735222614	-4.31836855086563	1.57186794207448e-05	0.00291622332915945	1	frlB
fbpA.709	643.726826899601	1.52506137608633	0.420801117011728	3.62418566499154	0.000289873323645131	0.0342292083004292	1	fbpA
fbpB.708	666.832316832959	1.51159039056613	0.409536624819044	3.69097731181927	0.000223394065259391	0.0301475609973864	1	fbpB
ybfI.360	867.439488905719	-1.45832497740405	0.338505490242149	-4.30812799036388	1.64642107503709e-05	0.00291622332915945	1	ybfI
fhuD.5043	3053.10868150582	1.44346519829642	0.341294520485629	4.22938286920782	2.34333245867828e-05	0.0039064730517025	1	fhuD
thrZ.5680	3768.0834942561	-1.34637050576599	0.288619274664257	-4.66486691622445	3.08816837596349e-06	0.000673220705960041	1	thrZ
ylqC_ylqD.2402	1792.01845243238	1.28218575212372	0.285837336585525	4.48571823205496	7.26687236524875e-06	0.00147102259165107	1	ylqC_ylqD
ybfH.358	1026.816915969	-1.17819391516938	0.290259368605425	-4.05910727646831	4.92606805065544e-05	0.00775582047530973	1	ybfH
csbA.5315	895.286870530191	-1.17090939377449	0.320527822482745	-3.65306632262017	0.00025912726633979	0.0319289857742159	1	csbA
yhfQ.1531	1312.01475395272	1.12933936865723	0.299804374997898	3.76692090855961	0.000165273331048844	0.0234192310096212	1	yhfQ
hisP.4851	1798.32262909491	1.11670260433369	0.293403112646085	3.80603530161148	0.000141212235902638	0.0210629198183198	1	hisP
srfAC.561	37015.9110440089	-0.889985165761985	0.242014328026066	-3.67740692470955	0.000235617006533285	0.0303517543870605	1	srfAC
ybcF_ybcH.310	803.674458457933	-3.39623145302715	1.57273302184543	-2.15944563117397	0.030815611019159	0.473267940074658	0	ybcF_ybcH
ybcC_ybcF.308	797.727769527074	-3.3867596863437	1.56441654843991	-2.16487078823163	0.0303975818466008	0.470747251110747	0	ybcC_ybcF
ybcH.311	1756.78620966053	-3.36690805941476	1.46914456337185	-2.29174728162036	0.0219202303426939	0.404046143120477	0	ybcH
ybcF.309	2755.6218426781	-3.34220284908676	1.33554569531192	-2.50249981024138	0.0123319691607795	0.298433061015838	0	ybcF
ybcH_ybcI.312	922.655190360167	-3.17221912693406	1.1295370934815	-2.80842403958292	0.00497846256582018	0.185644248835979	0	ybcH_ybcI
ybcC.307	8406.83429374238	-3.0748681256394	1.14471702567098	-2.68613819545232	0.00722831852061593	0.224199316993971	0	ybcC
ribE.3512	4720.12812424976	-2.89781025649854	0.916348725469602	-3.16234439570317	0.00156504351868997	0.0985629629326084	0	ribE
ybcI.313	3117.24239025353	-2.88149268678856	1.22243012344898	-2.3571839661957	0.0184141218457553	0.381167328460245	0	ybcI
ndhF.305	1903.5997087255	-2.66842341362416	0.955153819845823	-2.79371066542444	0.00521070769537554	0.187277209481469	0	ndhF
ribD.3513	6081.66247615423	-2.61361614647817	0.815837501884919	-3.20359892802139	0.00135721402467821	0.0954788555435256	0	ribD
narH.5642	716.93633770422	1.49741719341605	1.52343034433259	0.982924620732865	0.325644539268162	0.999008656818213	0	narH
yxbG.6015	554.434767815798	-1.36599738909793	0.533430070400089	-2.56078062504687	0.0104437279794709	0.276612384054398	0	yxbG
yoxC.2787	1108.45846389733	-1.35967972821635	0.469003253773052	-2.8990837851933	0.00374254869962969	0.165724734605477	0	yoxC
S443.1805	554.990342104514	1.31786145730388	0.44169649391724	2.9836357667598	0.00284845632333403	0.134417196892374	0	S443
frlN.4931	457.027965796926	-1.31683090530855	0.385706760520517	-3.41407265854369	0.000639995056804152	0.0671757774438136	0	frlN
pftB_pftA.4378	1327.47917451506	-1.31186296590258	0.464494096641996	-2.82428339861914	0.00473864650029992	0.185043971059295	0	pftB_pftA
