Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig	Gene_base
ydfH.844	290.543385928713	0.178179919408708	0.239609798895818	0.743625345164536	0.457103165494147	0.806805782120753	0	ydfH
nasE.524	3782.94633033238	0.178174934429226	0.222803545085553	0.799695239861688	0.423887391566134	0.784471381438512	0	nasE
S22_yaaO.49	776.895692926072	-0.178134536497268	0.255663907138771	-0.696752773947784	0.485957525626251	0.822123943191938	0	S22_yaaO
ycbU.424	514.551994594449	0.178093285789645	0.209617623756951	0.849610269392912	0.395541800570371	0.770486226777936	0	ycbU
atpC_atpD.5568	8963.46907270364	-0.17806665522398	0.242442294957363	-0.73447025922311	0.462662179753195	0.810413523180354	0	atpC_atpD
ypjQ_ypjP.3290	834.470767000712	0.177909993516045	0.181350668436906	0.981027503507338	0.326579178785461	0.726852436958737	0	ypjQ_ypjP
pdxT_serS.28	2840.84049646674	-0.177859175788818	0.152193969683877	-1.16863484248588	0.242550784005872	0.65451266568375	0	pdxT_serS
fliF.2434	9637.67426980673	-0.177795229800583	0.150570994353405	-1.18080663918098	0.237679546013711	0.649186282174122	0	fliF
cccA_sigA.3787	194.458505281572	0.177717708860459	0.341560414766934	0.520311198772043	0.602846691762228	0.876617819738388	0	cccA_sigA
ydbD_dctB.695	166.947873312348	0.177696537077932	0.324934344066511	0.54686905315727	0.584468698086432	0.868180266595491	0	ydbD_dctB
ftsH.119	34871.9660150159	0.177693823538586	0.136036730365587	1.30621945309218	0.191477939267182	0.592430278389155	0	ftsH
yrkK.3981	256.209904329407	0.177625384442679	0.270308495636866	0.657120983283122	0.511103127715646	0.832376049034611	0	yrkK
mifM.3601	1343.67359221799	-0.17726068345248	0.184899864706772	-0.958684765581591	0.337717575408458	0.73334744387798	0	mifM
mobA_moeB.2134	35.4572514192045	0.177253778994289	0.576462976327845	0.307485105328744	0.758474158492372	0.934239111168694	0	mobA_moeB
yuxO_comA.4785	123.336247085468	0.176944932910578	0.35558398640485	0.497617833411423	0.618753431713351	0.883561732219213	0	yuxO_comA
fruK_fruA.2151	388.413625573416	-0.176804341762411	0.289369285216516	-0.610998992619828	0.541200247226998	0.845538554478045	0	fruK_fruA
efp_papA.3682	2041.31941450892	-0.176724896472122	0.163127044794237	-1.08335743282198	0.278649801991861	0.690819300771488	0	efp_papA
yxbF.6016	191.949165290888	0.176640092412072	0.272253334986815	0.648807818720115	0.516462603084127	0.834404035138058	0	yxbF
ygaO.1327	1095.98956988486	0.176408238540273	0.212611867855141	0.829719621580415	0.40669732496495	0.775098006268134	0	ygaO
iolA.6004	183.874862476304	-0.176388283478113	0.272709937149462	-0.646798152358642	0.517762588329425	0.835154848366785	0	iolA
kapD.4759	312.045313675122	0.176353764136831	0.22112119950799	0.797543449154717	0.42513547925527	0.784911625310505	0	kapD
bipA_ylaH.2208	4022.5790592977	0.176064166823801	0.158218444270915	1.11279166999221	0.26579791381453	0.679870380621418	0	bipA_ylaH
nfrAB_ycnE.608	352.625240251859	-0.176063000890478	0.231618678670313	-0.76014163409112	0.447169928388751	0.802942985268689	0	nfrAB_ycnE
S590.2488	83.137921460402	0.176054653123669	0.385217733640854	0.457026345749204	0.647652109120611	0.893807707790068	0	S590
yvaQ.5094	6434.54200587552	-0.176037463844312	0.175916030420362	-1.0006902919743	0.316976562264383	0.721402538055208	0	yvaQ
ypzF_ypbS.3322	1497.18640109924	0.17597792308	0.162211638849796	1.08486619288121	0.277980923182195	0.689814271934584	0	ypzF_ypbS
YP_009513975.3356	219.593602638182	0.175776235197025	0.262275378684323	0.670197241078398	0.502732062385342	0.83217307457307	0	YP_009513975
splB.2080	422.930671559916	-0.175675789490408	0.231833963513011	-0.757765544048717	0.448591352934323	0.804037253528929	0	splB
dps.4632	55422.1803457336	-0.175551439728493	0.177066903054162	-0.991441295354869	0.321470144274436	0.723031647517588	0	dps
nifS.4213	6327.15425206764	0.175473921090972	0.160832538283498	1.09103495451689	0.275257502147024	0.685741854490774	0	nifS
yxiS_katE.5894	848.332830042461	0.175206482757052	0.280732633570047	0.624104438906764	0.53255899893777	0.843168395962985	0	yxiS_katE
trnE.1802	297.322906619037	0.175156725817201	0.245611503411679	0.713145448743965	0.475755758362928	0.817390657878189	0	trnE
yezG.1056	2157.14277353018	0.175091700392277	0.175531306204565	0.997495570324218	0.318524022868675	0.721455056038244	0	yezG
tagT.5421	4435.75370827537	-0.175078212174221	0.204984533301815	-0.854104499271851	0.393047091194702	0.770486226777936	0	tagT
S679.2767	167.849572236758	-0.174669486171841	0.297626321880461	-0.586875129418142	0.557287574255746	0.852709239652422	0	S679
yojE.2954	962.935851049231	-0.174588831830567	0.172229823211132	-1.01369686489513	0.310727420504749	0.716410732612447	0	yojE
ywgB.5685	45.415309715701	0.174555778930785	0.492236264147179	0.354617876911631	0.722875881646344	0.926101814607355	0	ywgB
ytzC.4609	221.121659403902	-0.174552600877428	0.330331770059808	-0.528416025033936	0.597210617427584	0.873166144144823	0	ytzC
S755_deoD.2972	200.974999496254	-0.174515341883853	0.276486218095314	-0.631190021282332	0.527916285792325	0.841094759077791	0	S755_deoD
tyrA.3419	4435.6819318242	-0.174503179395196	0.176274168784719	-0.989953210945581	0.322196989138191	0.72353981307652	0	tyrA
S790.3157	594.910376351214	0.174413368175832	0.189960484162442	0.918156052006505	0.358537173184417	0.74822663961483	0	S790
addA.1575	2303.25071400238	-0.174343562923408	0.151838308252083	-1.14821855518807	0.250878351174487	0.663663046891825	0	addA
ypmP.3279	7243.30761918219	-0.174288361111764	0.152733159222183	-1.14112981096806	0.25381590736881	0.666247217647328	0	ypmP
gyrB.13	11872.154543513	-0.1742391822093	0.136189607991599	-1.27938676657361	0.200760891606201	0.601781650876368	0	gyrB
yokC.3263	240.002841106823	0.174080137954587	0.260131015670053	0.669201777059097	0.503366772820883	0.83217307457307	0	yokC
nucA.547	622.448007302066	0.174045050307851	0.201523742121907	0.86364538726443	0.38778272303684	0.76834680550286	0	nucA
xylR.2642	1292.2832278403	0.173939069651695	0.174489726125943	0.996844189704033	0.31884014508642	0.721455056038244	0	xylR
carA.1663	1704.23395168635	-0.173837207503036	0.180344916247115	-0.96391520826037	0.335088438435653	0.732883485233533	0	carA
cgeD.2995	584.866443939525	-0.173750700187993	0.200764334599715	-0.865446049142235	0.386794015521617	0.768126754506854	0	cgeD
yvzG.5334	6218.78079212685	-0.173717094032147	0.144850591074922	-1.19928467493995	0.23041727199238	0.641736614974521	0	yvzG
rttN.5470	1638.41779508294	0.173611056841821	0.158205215733091	1.09737884454278	0.272475817429252	0.683932588715035	0	rttN
vpr.5750	2445.40133471597	-0.173530793041759	0.19355395726082	-0.896549962075539	0.36995910883626	0.755206976166338	0	vpr
paiA.4869	92.6915308233668	-0.17350634072671	0.507221303395816	-0.34207226621811	0.732296508200496	0.930826376133185	0	paiA
aswA.896	25.6445415112763	0.17347937878119	0.640016988719167	0.271054334242542	0.786349243163666	0.942828997291933	0	aswA
atpB_atpI.5581	2926.45715719278	0.17323710888327	0.218749514683862	0.79194282617556	0.428394014152369	0.788980322934156	0	atpB_atpI
rnr.5084	10119.4610874874	-0.173165433035285	0.182543883363985	-0.948623584883421	0.342812091300558	0.737295396623459	0	rnr
scuA.3278	901.208144015064	0.172892544827712	0.190642705981164	0.906893048637248	0.364463357501592	0.751671564697635	0	scuA
yonB.3196	67.1173309770984	-0.172859804364071	0.408044525558339	-0.423629759834523	0.671835848134459	0.904717821496795	0	yonB
yrzS.4188	2597.59536434542	-0.172828783395417	0.163719953357584	-1.05563665180101	0.291134249110472	0.702802641006193	0	yrzS
rex_tatAY.923	1152.24055753958	-0.172821270753363	0.203405417365326	-0.849639468760891	0.395525561428339	0.770486226777936	0	rex_tatAY
ybxI.342	263.922273049271	0.172778863753143	0.257288615447475	0.671537150808819	0.501878400894691	0.83217307457307	0	ybxI
sacT.5747	260.544279233334	0.172770897719106	0.323310343577242	0.534380978373585	0.593077976580845	0.870823411491112	0	sacT
rplK_rplA.173	13423.2103429804	0.172526029725027	0.136883432072583	1.26038649902893	0.207529969631277	0.609779416941282	0	rplK_rplA
katE.5895	6630.95972534323	-0.17252106295575	0.24944055690727	-0.691631966728991	0.489168481408505	0.824960333770697	0	katE
tagA_tagB.5409	1497.58241951471	0.172433129876602	0.173627451158988	0.993121356822241	0.320650817341311	0.7222647540179	0	tagA_tagB
yhcF.1355	40.0607268146694	-0.172322117109267	0.593040825446634	-0.290573784662274	0.771377312157918	0.936745400919302	0	yhcF
yopP.3133	1935.79747438855	-0.172074023544648	0.186629104204804	-0.922010660008403	0.356523015314311	0.746046233654017	0	yopP
yclK.592	1079.49078105174	-0.171918526025079	0.220973845726471	-0.77800395544496	0.436566681372956	0.794530115978032	0	yclK
samT.1630	5923.77563245884	-0.17178346165487	0.24645497305689	-0.697017631757087	0.485791759607874	0.822109131644095	0	samT
rapJ.448	3520.05392430961	0.171780354704854	0.177510700839486	0.96771830595264	0.33318507315549	0.730736559681153	0	rapJ
mnmE.6201	1315.04040293267	0.171771139233185	0.187245071060314	0.917360004514377	0.358954023662402	0.748510352464175	0	mnmE
rpiB_prpB.5589	156.64206065233	0.17176190339347	0.323692707442839	0.530632601365605	0.59567339939038	0.872299933708992	0	rpiB_prpB
ydbB.691	211.345135388647	-0.171637013673869	0.251105512530087	-0.683525470805041	0.49427486102225	0.828697781720302	0	ydbB
tyrZR_tyrZ.5806	96.1571690688053	-0.171602105104418	0.366761971039127	-0.467884128275968	0.639867454270431	0.89301201953652	0	tyrZR_tyrZ
fra.889	677.298823701221	0.171590064823208	0.184105094116156	0.932022362808429	0.351324968499377	0.742290457804533	0	fra
rlmCD_yefC.1046	245.602698271582	0.171453815878124	0.311939985290652	0.549637186519616	0.582568247708734	0.867309452659349	0	rlmCD_yefC
S614.2564	47.7257558497419	0.171402635606558	0.517713507429753	0.331076228737987	0.740586906774115	0.931694628512557	0	S614
jag.6202	7617.39707161137	0.171252798056977	0.143841731875781	1.19056407221839	0.233824762942606	0.643752861305096	0	jag
phrI.784	407.848747862736	0.171178075797473	0.220681830366789	0.775678158518821	0.437939039180973	0.795093207056717	0	phrI
pfeT.2067	582.113568773214	-0.170933657962121	0.227724741779034	-0.750615223566625	0.452884256559244	0.805195914208558	0	pfeT
yqxK.3561	1811.28448743956	-0.170893431239836	0.179047036653348	-0.954461098234775	0.339850291840395	0.734225764027735	0	yqxK
gerR.2259	233.533762482354	0.17076046803533	0.30733267124813	0.555620941118439	0.578470012679813	0.8650002321397	0	gerR
fmnP_ypzE.3481	1062.4778836171	-0.170748890740196	0.241582521760705	-0.706793229475963	0.479694982660621	0.820047955867791	0	fmnP_ypzE
lytC.5379	22817.4177229921	-0.170711120247613	0.144733485446173	-1.17948600298927	0.23820470700686	0.649604086399958	0	lytC
rimF_yrzL.4131	336.828242612826	-0.17066846236945	0.230414728448411	-0.74070118485356	0.45887464078602	0.806805782120753	0	rimF_yrzL
ylaE.2205	965.170961965059	0.170588381031569	0.183830589327906	0.927965153434197	0.353425645660961	0.744858125804946	0	ylaE
ylbG.2241	818.126504651281	-0.170479908313616	0.194523495707091	-0.876397515343447	0.380813968613555	0.762761976694874	0	ylbG
med_comZ.1674	1352.2627128614	0.170457119238646	0.192402310075459	0.88594112602803	0.375649253182229	0.758698769559567	0	med_comZ
metQ_metP.4953	735.631755979322	-0.170266820384596	0.204949065936596	-0.83077626924765	0.40610003099452	0.775098006268134	0	metQ_metP
yhfF.1515	398.764035467511	-0.170240547438439	0.279029243523672	-0.610117223874408	0.54178415780631	0.845538554478045	0	yhfF
yjcF.1765	567.364319975308	-0.170214853405386	0.237977167060164	-0.715257079106052	0.474450204761842	0.816503956666886	0	yjcF
ruvB_ruvA.4191	294.154988617616	-0.170133780223461	0.238639145547246	-0.712933244180505	0.475887066509261	0.817390657878189	0	ruvB_ruvA
yisL.1598	1204.47267797091	-0.170118442791515	0.180485204304836	-0.942561709957055	0.345905132778488	0.738846600008407	0	yisL
dacA_pdxS.24	1155.43037067701	0.170082226539066	0.20833572992811	0.816385295972784	0.414279803773335	0.776572939273449	0	dacA_pdxS
yojK.2942	639.92193236982	-0.170027353817913	0.185346129397276	-0.917350442498161	0.358959032665688	0.748510352464175	0	yojK
dxr.2483	2754.55279498819	-0.169713898034709	0.155024740169896	-1.09475363641129	0.273624583385295	0.685173753517648	0	dxr
S1105.4425	245.564487637151	-0.169700531307394	0.282850972608281	-0.599964460940396	0.548529920730714	0.847271213516873	0	S1105
yvbT.5138	340.682913283578	-0.169634890188095	0.233909263306234	-0.725216640804898	0.46831913556219	0.813432642439245	0	yvbT
coaA_dsdA.3583	49.3211324942664	0.16936681425308	0.472592768300181	0.35837792199457	0.720060511610358	0.924830049681853	0	coaA_dsdA
YP_009513973.3307	19844.5884817899	-0.169357259503696	0.217765433072887	-0.777704969580784	0.436742961816963	0.794574756106192	0	YP_009513973
rosA_S346.1454	50.7387149834736	-0.169312274582612	0.538507468397917	-0.314410262658611	0.753209462608022	0.934239111168694	0	rosA_S346
ytnA_asnB.4617	202.837994573451	-0.169277118127505	0.322363611481963	-0.525112364107436	0.599505081474959	0.874375656435343	0	ytnA_asnB
yttA.4594	834.544791649124	0.169167117437661	0.180861169594704	0.935342383424542	0.349611879464291	0.741389057100003	0	yttA
frvX.4367	3314.75385447469	-0.169163625058174	0.157793044955981	-1.07206008417776	0.283693045795074	0.694769311404588	0	frvX
recJ.4170	5318.77883981758	0.169156179107901	0.141549963400623	1.19502806672684	0.232076064504449	0.64331883386165	0	recJ
yfmB.1147	891.032810442622	0.168949468591273	0.203619489830151	0.829731322537947	0.406690707865352	0.775098006268134	0	yfmB
ggt.2775	342.262922265096	0.168742088812899	0.28647787750635	0.589023104617069	0.555845774635032	0.852099973318362	0	ggt
fliT.5335	7815.56904835895	-0.1687106838386	0.140199559644802	-1.20336101101909	0.228836648739994	0.640400156495247	0	fliT
ykvA.2032	2456.33261814042	0.168608845783152	0.188818561523794	0.892967536784805	0.371874557639998	0.75679978179646	0	ykvA
yhaI.1482	2119.98538131012	0.16858474798266	0.156619614687653	1.07639613543214	0.281750129990526	0.693066477397475	0	yhaI
yorA.3084	106.422414776956	0.168383149564465	0.358465601039464	0.469733076412896	0.638545733256056	0.892293957653778	0	yorA
fusA.191	270074.482843042	-0.167862350076265	0.2097803403082	-0.800181512860783	0.423605639317584	0.784471381438512	0	fusA
ypdA_gudB.3469	240.738219715575	0.167781884817656	0.272231501461028	0.616320609177096	0.537682939462101	0.843996681816321	0	ypdA_gudB
crcBA.1422	277.30669841744	0.167719194126596	0.265839497201205	0.630903969847848	0.528103315996881	0.841094759077791	0	crcBA
yubF_lytG.4697	564.432422231455	0.167691602467924	0.223116615282574	0.751587246227919	0.452299315425587	0.804846567439945	0	yubF_lytG
yezG_yeeF.1057	259.933926757854	0.167619908279857	0.27306785385437	0.613839768811639	0.539321214739453	0.845221754078353	0	yezG_yeeF
spoIIAA.3541	383.692847835041	-0.167477446205204	0.328452735740205	-0.50989816183986	0.610122809808572	0.881173612914484	0	spoIIAA
yvdA.5231	56.4240442783925	0.167472493189723	0.468291503438304	0.357624453914071	0.720624375480274	0.925254838159567	0	yvdA
coaD.2247	378.964697047383	-0.16737683326357	0.259373044924386	-0.645313136962112	0.518724281129512	0.835704718767423	0	coaD
comEB.3853	277.577901650518	0.167351888521473	0.231936130837907	0.721542986497565	0.470575502776332	0.81398524365275	0	comEB
S1285_ssrA_S1286.5081	239297.562169005	-0.167299932577097	0.159929620848882	-1.04608471957286	0.295521919464239	0.704587103988461	0	S1285_ssrA_S1286
rbsB.5436	132.387749076981	-0.167099982711503	0.326275033561209	-0.512144557576622	0.608549842070589	0.880024518375435	0	rbsB
tatAY.922	3407.37116185902	-0.167078411246666	0.178840061666285	-0.934233692887188	0.350183359302903	0.741413891142211	0	tatAY
ykqA.2167	1297.01682446068	-0.167064058363899	0.179784744133226	-0.929244909902363	0.352762178031451	0.743883513561288	0	ykqA
ylmE.2305	7786.89251218176	0.166931950949508	0.154860188983073	1.07795264906822	0.281054887926524	0.693066477397475	0	ylmE
rttL.2874	1179.23025330211	0.166791787420328	0.170245599475375	0.979712767521217	0.327227922013984	0.727234889501366	0	rttL
pitB.1921	6253.33490904761	0.166768536593879	0.154950439062984	1.07627017775723	0.281806442012839	0.693066477397475	0	pitB
flgC.2430	6707.47096924388	-0.166737020159875	0.155294634278364	-1.0736817851736	0.282965327862789	0.694386599123718	0	flgC
bsdD.578	22.5949207979366	0.166461621209678	0.744731197601657	0.22351906532955	0.823131546456801	0.954788829696015	0	bsdD
flhO_mbl.5507	569.433682538643	0.166231724975626	0.204960095510035	0.811044337981817	0.417340209140218	0.779312886967967	0	flhO_mbl
ydzJ.975	59.165785155916	0.166231356499264	0.459483466540142	0.361778755068091	0.717517369300636	0.923288057410436	0	ydzJ
thiE.5782	1032.61791978822	-0.166056138097774	0.170057886864604	-0.976468314168717	0.328832442505668	0.728635915767955	0	thiE
rpsJ.195	26037.5200426921	0.165800967079558	0.135513328911421	1.22350301930767	0.221139764491932	0.628495321913659	0	rpsJ
S381_S385.1589	442.92675808015	0.165659505364479	0.222859465943164	0.743336185714126	0.457278168839317	0.806805782120753	0	S381_S385
oppD_oppF.1700	378.051907721793	0.165533387358522	0.262685991027114	0.630156890785379	0.528591941005174	0.841248450791214	0	oppD_oppF
dtpT.581	241.904649630041	-0.1654098041037	0.249799874082818	-0.662169285357048	0.507862736203202	0.83217307457307	0	dtpT
levR.4070	614.257202812203	0.165369031589418	0.201377100428861	0.821190846611861	0.411537569516479	0.7756472129932	0	levR
rsfS.3859	1349.59920778901	-0.165217085424185	0.218680138669919	-0.755519392063162	0.449937401307064	0.804406597626321	0	rsfS
nagBA_nagR.5289	366.541179061798	-0.165154844835088	0.248783650753969	-0.663849269574452	0.506786787992334	0.83217307457307	0	nagBA_nagR
rttG.3896	2610.83823773015	0.165137874243891	0.170676428051807	0.967549392314241	0.333269462283918	0.730736559681153	0	rttG
rsmH_ftsL.2268	1370.2801616535	-0.165055454913564	0.192775610565155	-0.856205068834566	0.391884359351155	0.770486226777936	0	rsmH_ftsL
ycgR.517	325.672835823757	-0.164977284467104	0.291122402362641	-0.566693882463904	0.570922177865566	0.86121225337971	0	ycgR
rpmB.2370	6002.15050452098	-0.164495822102274	0.550618423975126	-0.298747399178392	0.765132788296909	0.935025992749964	0	rpmB
tsaD.918	790.379829483344	-0.164437247083858	0.204225968386719	-0.805173056016471	0.420719822521279	0.782831908571933	0	tsaD
mobA.2133	104.312188698496	0.164427999276308	0.420028806332381	0.391468386923424	0.695451051570488	0.915839134712241	0	mobA
yneF.2702	711.070450277307	0.164409669206349	0.318693941957414	0.515885768636037	0.605934194258869	0.878105731445455	0	yneF
ylbM.2254	456.383218165323	0.164320230054361	0.221501108426519	0.741848342076687	0.458179227262664	0.806805782120753	0	ylbM
S157.715	1013.07371237467	0.1642828676435	0.176358821365856	0.931526228011563	0.351581423864637	0.742290457804533	0	S157
